,id,match,date,home_red,home_yellow,home_team,home_goal,away_goal,away_team,away_yellow,away_red,home_goal_half,away_goal_half,main_bet,goals_bet,footGoal_bet,footGoal_home_half,footGoal_home,footGoal_away_half,footGoal_away,flag,f_home_goal_all_h_3,f_away_goal_all_h_3,f_home_yellow_all_h_3,f_home_red_all_h_3,f_away_yellow_all_h_3,f_away_red_all_h_3,f_flag_all_h_3,f_net_goal_all_h_3,f_net_yellow_all_h_3,f_date_all_h_3,f_diff_time_all_h_3
668,669,英超,16/12/31,0,2,赫尔,2,2,埃弗顿,2,0,1,1,0.5,2.25,10.0,2,5,3,5,1,1.3333333333333333,2.3333333333333335,2.0,0.0,2.0,0.0,1.0,-0.2727198349135933,0.0,16/11/26,20.0
642,643,英超,17/01/14,0,0,赫尔,3,1,伯恩茅斯,1,0,1,1,0.0,2.5,10.5,4,4,4,5,1,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.0,2.0,0.0,1.0,-0.23076390544833578,-0.09090661163786438,16/12/10,22.333333333333332
616,617,英超,17/02/04,0,2,赫尔,2,0,利物浦,1,0,1,0,1.0,2.5,10.5,1,1,4,15,1,1.6666666666666667,2.0,1.0,0.0,1.0,0.0,1.0,-0.09090661163786438,0.0,16/12/27,31.666666666666668
597,598,英超,17/02/25,0,1,赫尔,1,1,伯恩利,2,0,0,0,-0.25,2.25,10.0,1,6,2,3,1,2.3333333333333335,1.0,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.3999880003599892,0.0,16/12/31,39.666666666666664
579,580,英超,17/03/11,0,3,赫尔,2,1,斯旺西,1,0,0,0,0.0,2.25,10.0,2,2,4,7,1,2.0,0.6666666666666666,1.0,0.0,1.3333333333333333,0.0,1.0,0.4999812507030987,-0.14285102067054267,17/01/14,35.0
562,563,英超,17/04/01,0,2,赫尔,2,1,西汉姆,2,0,0,1,-0.25,2.5,10.5,3,5,5,5,1,1.6666666666666667,0.6666666666666666,2.0,0.0,1.3333333333333333,0.0,1.0,0.428553062011628,0.19999400017999464,17/02/04,37.333333333333336
550,551,英超,17/04/06,0,2,赫尔,4,2,米德尔斯堡,1,0,3,2,-0.5,2.25,9.5,4,8,3,4,1,1.6666666666666667,1.0,2.0,0.0,1.6666666666666667,0.0,1.0,0.24999062535154928,0.09090661163786438,17/02/25,23.666666666666668
524,525,英超,17/04/22,1,3,赫尔,2,0,沃特福德,1,0,0,0,-0.5,2.5,10.5,0,4,6,7,1,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,0.0,1.0,0.3333250002083281,0.2727198349135933,17/03/11,26.333333333333332
501,502,英超,17/05/06,0,3,赫尔,0,2,桑德兰,1,0,0,0,-1.0,2.75,10.5,1,7,3,4,1,2.6666666666666665,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.0,1.0,0.45453305818932205,0.2727198349135933,17/04/01,26.333333333333332
474,475,英超,17/05/21,0,0,赫尔,1,7,托特纳姆热刺,0,0,0,3,1.75,3.5,10.5,0,2,2,3,1,2.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,0.0,1.0,0.19999400017999464,0.45453305818932205,17/04/06,29.666666666666668
1584,1585,英超,14/08/23,0,4,阿斯顿维拉,0,0,纽卡斯尔,1,1,0,0,0.0,2.25,10.0,3,7,2,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1566,1567,英超,14/08/31,0,1,阿斯顿维拉,2,1,赫尔,4,0,2,0,-0.25,2.0,10.0,2,3,3,7,1,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5999640021598704,0,2.6666666666666665
1551,1552,英超,14/09/20,0,1,阿斯顿维拉,0,3,阿森纳,3,0,0,3,0.5,2.5,10.0,4,5,3,5,1,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.33330000333300003,0.0,0,16.0
1529,1530,英超,14/10/05,0,0,阿斯顿维拉,0,2,曼城,1,0,0,0,1.25,2.75,10.5,0,0,6,7,1,0.6666666666666666,1.3333333333333333,2.0,0.0,2.6666666666666665,0.3333333333333333,1.0,-0.3333166674999583,-0.1428540816982493,14/08/23,31.0
1500,1501,英超,14/11/03,1,3,阿斯顿维拉,1,2,托特纳姆热刺,3,0,1,0,0.5,2.25,10.5,2,3,5,9,1,0.6666666666666666,2.0,0.6666666666666666,0.0,2.6666666666666665,0.0,1.0,-0.4999812507030987,-0.5999820005399839,14/08/31,45.666666666666664
1479,1480,英超,14/11/25,0,1,阿斯顿维拉,1,1,南安普顿,2,0,1,0,0.75,2.25,10.5,2,2,7,8,1,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.0,-0.7499718760546478,-0.2727198349135933,14/09/20,46.333333333333336
1450,1451,英超,14/12/08,0,4,阿斯顿维拉,2,1,莱斯特,4,1,1,1,0.0,2.25,11.0,1,5,1,5,1,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,0.0,1.0,-0.428553062011628,-0.19999400017999464,14/10/05,37.333333333333336
1434,1435,英超,14/12/20,1,1,阿斯顿维拉,1,1,曼联,1,0,1,0,0.75,2.5,10.5,0,3,2,8,1,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,3.0,0.3333333333333333,1.0,0.0,-0.05882249136779943,14/11/03,28.0
1416,1417,英超,14/12/28,1,1,阿斯顿维拉,0,0,桑德兰,4,0,0,0,-0.25,2.0,10.5,0,4,2,4,1,1.3333333333333333,1.0,2.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,0.14285102067054267,-0.07692130181611197,14/11/25,20.333333333333332
1403,1404,英超,15/01/01,0,1,阿斯顿维拉,0,0,水晶宫,1,0,0,0,-0.25,2.0,11.0,0,5,1,2,1,1.0,0.6666666666666666,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,0.19998800071995684,-0.1999960000799984,14/12/08,13.333333333333334
1386,1387,英超,15/01/17,0,1,阿斯顿维拉,0,2,利物浦,1,0,0,1,0.5,2.25,10.0,3,9,2,5,1,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,1.0,0.0,-0.3333222225925802,14/12/20,21.333333333333332
1364,1365,英超,15/02/07,0,3,阿斯顿维拉,1,2,切尔西,1,0,0,1,1.25,2.25,10.0,4,7,4,7,1,0.0,0.6666666666666666,1.0,0.3333333333333333,2.0,0.0,1.0,-0.9998500224966255,-0.3333222225925802,14/12/28,33.0
1346,1347,英超,15/02/21,0,1,阿斯顿维拉,1,1,斯托克城,2,0,1,1,0.0,2.25,10.5,5,9,2,3,1,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.0,0.0,1.0,-0.5999640021598704,0.24999062535154928,15/01/01,33.333333333333336
1329,1330,英超,15/03/04,0,2,阿斯顿维拉,2,1,西布朗维奇,4,0,1,0,0.0,2.0,10.5,0,0,1,3,1,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,-0.428553062011628,0.11110740753086013,15/01/17,27.333333333333332
1310,1311,英超,15/03/21,0,0,阿斯顿维拉,0,1,斯旺西,0,0,0,0,-0.25,2.25,0.0,0,3,3,9,1,1.3333333333333333,1.3333333333333333,2.0,0.0,2.3333333333333335,0.0,1.0,0.0,-0.07692130181611197,15/02/07,29.0
1293,1294,英超,15/04/08,0,0,阿斯顿维拉,3,3,女王公园巡游者,4,0,2,1,-0.5,2.25,11.0,6,7,2,3,1,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,-0.3333222225925802,15/02/21,33.0
1258,1259,英超,15/05/02,0,2,阿斯顿维拉,3,2,埃弗顿,1,0,2,0,0.0,2.25,10.5,3,5,0,3,1,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,2.6666666666666665,0.0,1.0,0.0,-0.5999820005399839,15/03/04,41.666666666666664
1250,1251,英超,15/05/09,0,1,阿斯顿维拉,1,0,西汉姆,1,0,1,0,-0.75,2.75,11.0,1,2,2,6,1,2.0,2.0,0.6666666666666666,0.0,1.6666666666666667,0.0,1.0,0.0,-0.428553062011628,15/03/21,29.0
1233,1234,英超,15/05/24,0,1,阿斯顿维拉,0,1,伯恩利,2,0,0,1,-0.25,2.5,11.0,4,7,0,2,1,2.3333333333333335,1.6666666666666667,1.0,0.0,2.0,0.0,1.0,0.16666250010416409,-0.3333222225925802,15/04/08,27.666666666666668
1214,1215,英超,15/08/15,0,2,阿斯顿维拉,0,1,曼联,2,0,0,1,0.75,2.25,10.5,1,3,1,5,1,1.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.14285102067054267,0.0,15/05/02,95.33333333333333
1193,1194,英超,15/08/29,0,2,阿斯顿维拉,2,2,桑德兰,1,0,2,1,-0.5,2.25,10.0,3,5,1,4,1,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,-0.33330000333300003,-0.11110740753086013,15/05/09,74.33333333333333
1173,1174,英超,15/09/19,0,2,阿斯顿维拉,0,1,西布朗维奇,3,0,0,1,-0.25,2.25,10.0,0,2,4,7,1,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,-0.3333166674999583,0.0,15/05/24,58.0
1152,1153,英超,15/10/03,0,1,阿斯顿维拉,0,1,斯托克城,0,0,0,0,0.0,2.25,10.0,2,9,3,5,1,0.6666666666666666,1.3333333333333333,2.0,0.0,2.0,0.0,1.0,-0.3333166674999583,0.0,15/08/15,32.666666666666664
1132,1133,英超,15/10/24,0,2,阿斯顿维拉,1,2,斯旺西,3,0,0,0,0.0,2.25,9.5,2,4,3,6,1,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,-0.3333166674999583,0.11110740753086013,15/08/29,37.333333333333336
1107,1108,英超,15/11/08,0,1,阿斯顿维拉,0,0,曼城,1,0,0,0,1.25,2.75,10.5,0,3,3,8,1,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,2.0,0.0,1.0,-0.5999640021598704,-0.09090661163786438,15/09/19,33.666666666666664
1094,1095,英超,15/11/28,0,2,阿斯顿维拉,2,3,沃特福德,4,0,1,1,0.0,2.25,9.5,7,10,2,10,1,0.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,-0.49996250281228916,0.0,15/10/03,37.0
1068,1069,英超,15/12/13,0,0,阿斯顿维拉,0,2,阿森纳,0,0,0,2,1.0,2.5,10.0,1,5,1,5,1,1.0,1.6666666666666667,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,-0.24999062535154928,-0.23076390544833578,15/10/24,33.333333333333336
1051,1052,英超,15/12/26,0,5,阿斯顿维拉,1,1,西汉姆,3,0,0,1,-0.25,2.25,11.0,5,9,4,6,1,0.6666666666666666,1.6666666666666667,1.0,0.0,1.6666666666666667,0.0,1.0,-0.428553062011628,-0.24999062535154928,15/11/08,29.666666666666668
1023,1024,英超,16/01/13,0,2,阿斯顿维拉,1,0,水晶宫,1,0,0,0,0.25,2.25,11.0,4,9,0,0,1,1.0,2.0,2.3333333333333335,0.0,2.3333333333333335,0.0,1.0,-0.3333222225925802,0.0,15/11/28,31.666666666666668
1012,1013,英超,16/01/17,0,3,阿斯顿维拉,1,1,莱斯特,2,0,0,1,0.25,2.25,11.0,1,3,1,4,1,0.6666666666666666,1.0,2.3333333333333335,0.0,1.3333333333333333,0.0,1.0,-0.19998800071995684,0.2727198349135933,15/12/13,20.333333333333332
985,986,英超,16/02/06,0,0,阿斯顿维拉,2,0,诺维奇,2,0,1,0,-0.25,2.0,10.0,1,2,2,11,1,1.0,0.6666666666666666,3.3333333333333335,0.0,2.0,0.0,1.0,0.19998800071995684,0.24999531258788898,15/12/26,28.666666666666668
970,971,英超,16/02/14,0,3,阿斯顿维拉,0,6,利物浦,1,0,0,2,0.75,2.25,10.5,0,0,2,6,1,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,0.5999640021598704,0.0,16/01/13,22.666666666666668
960,961,英超,16/03/02,0,3,阿斯顿维拉,1,3,埃弗顿,1,0,0,2,0.75,2.25,10.5,3,9,1,8,1,1.0,2.3333333333333335,2.0,0.0,1.6666666666666667,0.0,1.0,-0.3999880003599892,0.09090661163786438,16/01/17,29.0
937,938,英超,16/03/14,0,0,阿斯顿维拉,0,2,托特纳姆热刺,0,0,0,1,1.0,2.5,10.5,3,5,3,8,1,1.0,3.0,2.0,0.0,1.3333333333333333,0.0,1.0,-0.49998750031249223,0.19999400017999464,16/02/06,26.0
925,926,英超,16/04/02,1,5,阿斯顿维拉,0,4,切尔西,1,0,0,2,0.75,2.25,11.0,2,7,2,2,1,0.3333333333333333,3.6666666666666665,2.0,0.0,0.6666666666666666,0.0,1.0,-0.8333125005208203,0.4999812507030987,16/02/14,32.666666666666664
912,913,英超,16/04/09,0,2,阿斯顿维拉,1,2,伯恩茅斯,2,0,0,1,0.5,2.25,10.0,0,3,3,8,1,0.3333333333333333,3.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,1.0,-0.7999760007199783,0.5999820005399839,16/03/02,23.666666666666668
886,887,英超,16/04/23,0,2,阿斯顿维拉,2,4,南安普顿,0,0,1,2,1.0,2.5,10.5,3,6,5,11,1,0.3333333333333333,2.6666666666666665,2.3333333333333335,0.3333333333333333,1.0,0.0,1.0,-0.7777518527160204,0.3999880003599892,16/03/14,25.0
868,869,英超,16/05/07,0,1,阿斯顿维拉,0,0,纽卡斯尔,1,0,0,0,0.75,2.75,10.5,0,0,1,5,1,1.0,3.3333333333333335,3.0,0.3333333333333333,1.0,0.0,1.0,-0.5384491127127835,0.49998750031249223,16/04/02,25.666666666666668
1588,1589,英超,14/08/17,0,2,阿森纳,2,1,水晶宫,3,1,1,1,-1.5,2.75,10.5,4,9,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1564,1565,英超,14/09/13,0,3,阿森纳,2,2,曼城,4,0,0,1,0.0,2.5,10.5,0,0,1,3,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333,0.33330000333300003,-0.19998800071995684,0,9.0
1537,1538,英超,14/09/28,0,3,阿森纳,1,1,托特纳姆热刺,6,0,0,0,-0.75,2.75,10.5,3,15,4,5,1,1.3333333333333333,1.0,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.14285102067054267,-0.16666250010416409,0,19.0
1521,1522,英超,14/10/18,0,2,阿森纳,1,2,赫尔,2,0,1,1,-1.25,3.0,10.5,3,7,0,0,1,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.0,4.333333333333333,0.3333333333333333,1.0,0.11110740753086013,-0.23809183678328402,14/08/17,39.0
1505,1506,英超,14/11/01,0,0,阿森纳,2,0,伯恩利,1,0,0,0,-1.75,3.0,10.5,7,18,1,1,1,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,4.0,0.0,1.0,-0.11110740753086013,-0.19999700004499937,14/09/13,32.333333333333336
1482,1483,英超,14/11/23,0,2,阿森纳,1,2,曼联,1,0,0,0,-0.5,2.75,10.5,4,11,4,5,1,1.3333333333333333,1.0,1.6666666666666667,0.0,3.0,0.0,1.0,0.14285102067054267,-0.2857081633964986,14/09/28,38.0
1459,1460,英超,14/12/04,0,0,阿森纳,1,0,南安普顿,2,0,0,0,-0.5,2.5,11.0,5,9,3,4,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,14/10/18,30.333333333333332
1442,1443,英超,14/12/14,0,2,阿森纳,4,1,纽卡斯尔,2,0,1,0,-1.25,3.0,11.0,8,9,2,6,1,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,0.3333166674999583,-0.3333166674999583,14/11/01,24.666666666666668
1419,1420,英超,14/12/27,1,1,阿森纳,2,1,女王公园巡游者,4,0,1,0,-1.75,3.25,11.5,5,6,1,2,1,2.0,1.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.3333222225925802,-0.11110740753086013,14/11/23,23.333333333333332
1390,1391,英超,15/01/11,0,0,阿森纳,3,0,斯托克城,3,0,2,0,-1.25,2.5,11.0,6,9,0,1,1,2.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665,0.0,1.0,0.5555370376543005,-0.45453305818932205,14/12/04,27.0
1370,1371,英超,15/02/01,0,0,阿森纳,4,0,阿斯顿维拉,2,0,1,0,-1.5,2.75,11.0,5,7,3,6,1,3.0,0.6666666666666666,1.0,0.3333333333333333,3.0,0.0,1.0,0.636346281465051,-0.49998750031249223,14/12/14,35.333333333333336
1358,1359,英超,15/02/11,0,1,阿森纳,2,1,莱斯特,2,0,2,0,-1.5,3.0,12.0,2,6,4,6,1,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,0.0,1.0,0.7999760007199783,-0.7999760007199783,14/12/27,29.0
1332,1333,英超,15/03/01,0,2,阿森纳,2,0,埃弗顿,0,0,1,0,-1.0,2.75,11.5,4,8,0,8,1,3.0,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,0.0,1.0,0.7999760007199783,-0.7499718760546478,15/01/11,31.666666666666668
1319,1320,英超,15/03/14,0,1,阿森纳,3,0,西汉姆,1,0,3,0,-1.5,3.0,12.0,7,7,5,5,1,2.6666666666666665,0.3333333333333333,1.0,0.0,1.3333333333333333,0.0,1.0,0.7777518527160204,-0.14285102067054267,15/02/01,28.333333333333332
1303,1304,英超,15/04/04,0,1,阿森纳,4,1,利物浦,1,1,3,0,-0.5,2.5,11.0,3,6,1,5,1,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0,1.0,0.7499718760546478,0.14285102067054267,15/02/11,35.666666666666664
1266,1267,英超,15/04/26,0,4,阿森纳,0,0,切尔西,3,0,0,0,-0.25,2.25,10.5,3,6,1,2,1,3.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.7999760007199783,0.3333166674999583,15/03/01,40.333333333333336
1245,1246,英超,15/05/12,0,0,阿森纳,0,1,斯旺西,1,0,0,0,-1.5,3.0,11.5,1,6,0,1,1,2.3333333333333335,0.3333333333333333,2.0,0.0,1.6666666666666667,0.3333333333333333,1.0,0.7499718760546478,0.09090661163786438,15/03/14,37.666666666666664
1234,1235,英超,15/05/21,0,1,阿森纳,0,0,桑德兰,0,0,0,0,-1.75,3.0,11.5,2,5,0,2,1,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,1.0,0.3333166674999583,0.0,15/04/04,27.0
1230,1231,英超,15/05/24,0,1,阿森纳,4,1,西布朗维奇,0,0,4,0,-1.5,3.0,10.5,4,7,0,3,1,0.0,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,-0.9997000899730081,0.11110740753086013,15/04/26,14.333333333333334
1217,1218,英超,15/08/09,0,1,阿森纳,0,2,西汉姆,3,0,0,1,-1.75,3.0,11.0,3,5,2,4,1,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.3333166674999583,0.33330000333300003,15/05/12,82.0
1195,1196,英超,15/08/25,0,1,阿森纳,0,0,利物浦,4,0,0,0,-0.75,2.75,11.0,2,7,6,8,1,1.3333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0.14285102067054267,0.0,15/05/21,68.33333333333333
1183,1184,英超,15/09/12,0,1,阿森纳,2,0,斯托克城,1,0,1,0,-1.75,3.0,11.0,7,13,0,1,1,1.3333333333333333,1.0,1.0,0.0,2.3333333333333335,0.0,1.0,0.14285102067054267,-0.3999880003599892,15/05/24,54.333333333333336
1145,1146,英超,15/10/04,0,1,阿森纳,3,0,曼联,3,0,3,0,-0.5,2.75,10.5,2,3,2,6,1,0.6666666666666666,0.6666666666666666,1.0,0.0,2.6666666666666665,0.0,1.0,0.0,-0.45453305818932205,15/08/09,39.333333333333336
1129,1130,英超,15/10/25,0,2,阿森纳,2,1,埃弗顿,1,1,2,1,-1.5,3.25,11.0,4,7,3,5,1,1.6666666666666667,0.0,1.0,0.0,2.6666666666666665,0.0,1.0,0.999940003599784,-0.45453305818932205,15/08/25,41.666666666666664
1105,1106,英超,15/11/09,0,0,阿森纳,1,1,托特纳姆热刺,1,0,0,1,-0.75,2.75,11.0,2,7,1,6,1,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.0,0.7499718760546478,-0.11110740753086013,15/09/12,36.333333333333336
1083,1084,英超,15/12/05,0,1,阿森纳,3,1,桑德兰,1,0,1,1,-1.75,3.0,10.5,0,3,1,2,1,2.0,0.6666666666666666,1.0,0.0,1.6666666666666667,0.3333333333333333,1.0,0.4999812507030987,-0.24999062535154928,15/10/04,43.0
1055,1056,英超,15/12/22,0,0,阿森纳,2,1,曼城,2,0,2,0,-0.25,2.75,11.0,1,4,4,8,1,2.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.3333222225925802,0.0,15/10/25,39.333333333333336
1037,1038,英超,15/12/29,0,2,阿森纳,2,0,伯恩茅斯,0,0,1,0,-1.0,2.75,11.0,7,9,1,3,1,2.0,1.0,0.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.3333222225925802,-0.5999640021598704,15/11/09,27.0
1028,1029,英超,16/01/02,0,2,阿森纳,1,0,纽卡斯尔,2,0,0,0,-2.0,3.25,10.5,4,7,3,4,1,2.3333333333333335,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.5555370376543005,0.0,15/12/05,14.333333333333334
999,1000,英超,16/01/25,1,1,阿森纳,0,1,切尔西,3,0,0,1,-0.25,2.25,10.5,2,6,2,7,1,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.6666333349999167,0.0,15/12/22,28.0
996,997,英超,16/02/03,0,2,阿森纳,0,0,南安普顿,1,0,0,0,-0.75,2.5,10.5,2,13,3,3,1,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,1.0,0.49996250281228916,0.0,15/12/29,25.666666666666668
971,972,英超,16/02/14,0,4,阿森纳,2,1,莱斯特,4,1,0,1,-0.75,2.75,11.5,6,11,1,1,1,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.0,1.0,0.0,-0.09090661163786438,16/01/02,24.666666666666668
953,954,英超,16/03/03,0,0,阿森纳,1,2,斯旺西,2,0,1,1,-1.5,3.0,10.0,2,7,2,3,1,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,0.0,-0.06666533335999941,16/01/25,28.333333333333332
924,925,英超,16/04/02,0,1,阿森纳,4,0,沃特福德,1,0,2,0,-1.5,3.0,11.5,6,8,0,3,1,1.0,1.0,2.0,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,-0.07692130181611197,16/02/03,45.666666666666664
896,897,英超,16/04/17,0,0,阿森纳,1,1,水晶宫,2,0,1,0,-1.5,3.0,11.5,6,10,2,5,1,2.3333333333333335,1.0,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,1.0,0.3999880003599892,-0.16666250010416409,16/02/14,41.0
890,891,英超,16/04/22,0,0,阿森纳,2,0,西布朗维奇,1,0,2,0,-1.75,3.0,11.0,0,2,4,6,1,2.0,1.0,0.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.3333222225925802,-0.6666333349999167,16/03/03,25.0
877,878,英超,16/05/01,0,1,阿森纳,1,0,诺维奇,0,0,0,0,-1.75,3.0,11.5,3,7,0,3,1,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.7499718760546478,-0.5999640021598704,16/04/02,17.333333333333332
854,855,英超,16/05/15,0,0,阿森纳,4,0,阿斯顿维拉,1,0,1,0,-2.75,3.75,11.0,3,5,1,4,1,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.5999640021598704,-0.49996250281228916,16/04/17,21.666666666666668
840,841,英超,16/08/14,0,3,阿森纳,3,4,利物浦,3,0,1,1,0.0,2.75,10.5,3,5,0,4,1,2.3333333333333335,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.9999571446937987,-0.33330000333300003,16/04/22,103.33333333333333
813,814,英超,16/09/10,0,2,阿森纳,2,1,南安普顿,5,0,1,1,-1.0,2.5,11.0,2,6,0,1,1,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.3333250002083281,0.0,16/05/01,92.33333333333333
791,792,英超,16/09/25,0,0,阿森纳,3,0,切尔西,2,0,3,0,-0.25,2.75,10.5,5,9,0,1,1,3.0,1.6666666666666667,1.6666666666666667,0.0,3.0,0.0,1.0,0.2857081633964986,-0.2857081633964986,16/05/15,63.333333333333336
774,775,英超,16/10/15,1,0,阿森纳,3,2,斯旺西,1,0,2,1,-2.0,3.25,10.5,5,5,1,6,1,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,0.0,1.0,0.23076390544833578,-0.33332666679999734,16/08/14,39.0
763,764,英超,16/10/22,0,1,阿森纳,0,0,米德尔斯堡,0,0,0,0,-1.75,3.0,11.0,6,8,1,3,1,2.6666666666666665,1.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,1.0,0.45453305818932205,-0.5999820005399839,16/09/10,25.333333333333332
743,744,英超,16/11/06,0,1,阿森纳,1,1,托特纳姆热刺,2,0,1,0,-0.5,2.75,11.0,1,7,0,2,1,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.4999812507030987,-0.49996250281228916,16/09/25,26.333333333333332
721,722,英超,16/11/27,0,3,阿森纳,3,1,伯恩茅斯,5,0,1,1,-1.5,3.0,10.5,2,3,5,10,1,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.14285102067054267,-0.19998800071995684,16/10/15,33.333333333333336
707,708,英超,16/12/10,0,0,阿森纳,3,1,斯托克城,0,0,1,1,-1.75,3.25,10.5,4,7,3,7,1,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,2.3333333333333335,0.0,1.0,0.3333166674999583,-0.16666250010416409,16/10/22,32.0
672,673,英超,16/12/26,0,3,阿森纳,1,0,西布朗维奇,1,0,0,0,-1.5,2.75,10.5,3,6,2,5,1,2.3333333333333335,1.0,1.3333333333333333,0.0,2.3333333333333335,0.0,1.0,0.3999880003599892,-0.2727198349135933,16/11/06,31.666666666666668
659,660,英超,17/01/02,0,1,阿森纳,2,0,水晶宫,1,0,1,0,-1.25,3.0,11.5,3,8,1,4,1,2.3333333333333335,0.6666666666666666,2.0,0.0,2.0,0.0,1.0,0.5555370376543005,0.0,16/11/27,22.0
630,631,英超,17/01/22,1,1,阿森纳,2,1,伯恩利,3,0,0,0,-1.75,3.25,11.5,5,10,2,4,1,2.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.7142551033527134,0.3333166674999583,16/12/10,30.0
624,625,英超,17/02/01,0,3,阿森纳,1,2,沃特福德,3,0,0,2,-1.75,3.25,10.5,3,9,3,5,1,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,1.0,0.6666333349999167,0.0,16/12/26,25.666666666666668
